id_cliente;tx_zona;tx_reclamo;fc_reclamo
AFG-002901;región D;Falta Servicio;2018-08-04
AFG-002322;región A;Facturación;2018-04-08
AFG-001634;región B;Facturación;2018-08-04
AFG-003073;región D;No reconoce producto;2018-08-05
AFG-002554;región A;Falta Servicio;2018-05-08
AFG-001264;región F;Falta Servicio;2018-08-05
AFG-002486;región F;Actualiza datos;2018-06-08
AFG-001267;región B;Actualiza datos;2018-08-06
AFG-001174;región E;Actualiza datos;2018-08-06
AFG-002080;región F;Actualiza datos;2018-07-08
AFG-001212;región D;Falta Servicio;2018-08-07
AFG-000647;región A;Falta Servicio;2018-08-07
AFG-002862;región B;Instalación pendiente;2018-08-08
AFG-000704;región A;Facturación;2018-08-08
AFG-000603;región C;Actualiza datos;2018-08-08
AFG-002178;región A;Falta Servicio;2018-09-08
AFG-001975;región B;Falta Servicio;2018-09-08
AFG-001639;región F;Falta Servicio;2018-08-09
AFG-003284;región C;Cambio de Producto;2018-08-10
AFG-003051;región E;Actualiza datos;2018-08-10
AFG-000218;región F;Falta Servicio;2018-08-10
AFG-002830;región B;Facturación;2018-08-11
AFG-002144;región D;Falta Servicio;2018-11-08
AFG-001858;región E;Falta Servicio;2018-08-11
AFG-002366;región F;Facturación;2018-12-08
AFG-002338;región C;Facturación;2018-12-08
AFG-000001;región E;Falta Servicio;2018-08-12
AFG-001031;región E;Facturación;2018-08-13
AFG-001016;región F;Facturación;2018-08-13
AFG-000833;región D;No reconoce producto;2018-08-13
AFG-003114;región B;Facturación;2018-08-14
AFG-002996;región C;Facturación;2018-08-14
AFG-002065;región E;Facturación;2018-08-14
AFG-003172;región A;No reconoce producto;2018-08-15
AFG-002925;región C;Cambio de Producto;2018-08-15
AFG-002598;región B;Cambio de Producto;2018-08-15
AFG-001536;región B;Facturación;2018-08-16
AFG-001449;región C;Facturación;2018-08-16
AFG-000389;región F;Falta Servicio;2018-08-16
AFG-003002;región F;Facturación;2018-08-17
AFG-002829;región E;Falta Servicio;2018-08-17
AFG-002575;región C;Falta Servicio;2018-08-17
AFG-002819;región D;Facturación;2018-08-18
AFG-001514;región C;Actualiza datos;2018-08-18
AFG-000332;región E;Falta Servicio;2018-08-18
AFG-003223;región D;Facturación;2018-08-19
AFG-002909;región A;Facturación;2018-08-19
AFG-000914;región F;Facturación;2018-08-19
AFG-002203;región A;Falta Servicio;2018-08-20
AFG-002067;región D;Falta Servicio;2018-08-20
AFG-001554;región C;Facturación;2018-08-20
AFG-000581;región D;Instalación pendiente;2018-08-21
AFG-000418;región C;Facturación;2018-08-21
AFG-000133;región E;Facturación;2018-08-21
AFG-002490;región C;Facturación;2018-08-22
AFG-001340;región E;Falta Servicio;2018-08-22
AFG-000181;región D;Falta Servicio;2018-08-22
AFG-002872;región C;Facturación;2018-08-23
AFG-002757;región E;Falta Servicio;2018-08-23
AFG-001173;región D;Facturación;2018-08-23
AFG-001850;región E;Falta Servicio;2018-08-24
AFG-001574;región A;Falta Servicio;2018-08-24
AFG-000590;región F;Facturación;2018-08-24
AFG-002948;región B;Facturación;2018-08-25
AFG-002147;región E;Facturación;2018-08-25
AFG-001067;región A;Facturación;2018-08-25
AFG-003264;región A;No reconoce producto;2018-08-26
AFG-002137;región F;Falta Servicio;2018-08-26
AFG-001888;región B;Facturación;2018-08-26
AFG-002332;región F;Falta Servicio;2018-08-27
AFG-001127;región C;Cambio de Producto;2018-08-27
AFG-000713;región A;Facturación;2018-08-27
AFG-002509;región A;Falta Servicio;2018-08-28
AFG-001405;región B;No reconoce producto;2018-08-28
AFG-000629;región C;Falta Servicio;2018-08-28
AFG-000673;región D;Cambio de Producto;2018-08-29
AFG-000212;región F;Instalación pendiente;2018-08-29
AFG-000117;región A;Falta Servicio;2018-08-29
AFG-002604;región F;Facturación;2018-08-30
AFG-001180;región D;Falta Servicio;2018-08-30
AFG-000421;región A;Instalación pendiente;2018-08-30
AFG-002803;región C;Falta Servicio;2018-08-31
AFG-001184;región D;Facturación;2018-08-31
AFG-000652;región F;Instalación pendiente;2018-08-31
AFG-002233;región C;No reconoce producto;2018-01-09
AFG-001059;región F;Falta Servicio;2018-09-01
AFG-000008;región D;Facturación;2018-09-01
AFG-003216;región C;Falta Servicio;2018-09-02
AFG-002479;región A;No reconoce producto;2018-02-09
AFG-001929;región F;Facturación;2018-02-09
AFG-003062;región C;Cambio de Producto;2018-09-03
AFG-001517;región B;Falta Servicio;2018-09-03
AFG-000439;región A;Facturación;2018-09-03
AFG-002722;región E;Cambio de Producto;2018-09-04
AFG-000715;región C;Falta Servicio;2018-09-04
AFG-000490;región F;Facturación;2018-09-04
AFG-003234;región D;Falta Servicio;2018-09-05
AFG-002914;región B;Falta Servicio;2018-09-05
AFG-002555;región E;Facturación;2018-05-09
AFG-002795;región A;Actualiza datos;2018-09-06
AFG-002428;región E;Facturación;2018-06-09
AFG-001783;región D;Falta Servicio;2018-09-06
AFG-002085;región E;Falta Servicio;2018-07-09
AFG-001351;región A;Facturación;2018-09-07
AFG-000820;región D;Instalación pendiente;2018-09-07
AFG-002450;región E;Falta Servicio;2018-08-09
AFG-001925;región D;Falta Servicio;2018-08-09
AFG-000449;región C;Facturación;2018-09-08
AFG-002589;región A;Falta Servicio;2018-09-09
AFG-002568;región F;Facturación;2018-09-09
AFG-000291;región D;Falta Servicio;2018-09-09
AFG-002570;región D;Actualiza datos;2018-10-09
AFG-002146;región A;Facturación;2018-10-09
AFG-000865;región B;Falta Servicio;2018-09-10
AFG-001551;región F;Facturación;2018-09-11
AFG-000092;región E;Facturación;2018-09-11
AFG-000027;región B;Actualiza datos;2018-09-11
AFG-003068;región E;Falta Servicio;2018-09-12
AFG-002459;región F;Facturación;2018-12-09
AFG-000364;región A;Instalación pendiente;2018-09-12
AFG-002241;región C;Actualiza datos;2018-09-13
AFG-001902;región D;Actualiza datos;2018-09-13
AFG-000927;región B;Facturación;2018-09-13
AFG-002740;región E;Falta Servicio;2018-09-14
AFG-000534;región C;Facturación;2018-09-14
AFG-000006;región D;Cambio de Producto;2018-09-14
AFG-000845;región C;Facturación;2018-09-15
AFG-000676;región E;Falta Servicio;2018-09-15
AFG-000388;región B;Falta Servicio;2018-09-15
AFG-003287;región C;Actualiza datos;2018-09-16
AFG-002477;región A;Instalación pendiente;2018-09-16
AFG-001149;región D;Instalación pendiente;2018-09-16
AFG-001018;región B;No reconoce producto;2018-09-17
AFG-000651;región F;Cambio de Producto;2018-09-17
AFG-000403;región A;Facturación;2018-09-17
AFG-002898;región F;Actualiza datos;2018-09-18
AFG-002696;región C;Falta Servicio;2018-09-18
AFG-000481;región D;Falta Servicio;2018-09-18
AFG-001813;región E;Facturación;2018-09-19
AFG-001384;región B;Facturación;2018-09-19
AFG-000719;región D;Facturación;2018-09-19
AFG-003236;región C;No reconoce producto;2018-09-20
AFG-002941;región B;Falta Servicio;2018-09-20
AFG-002775;región A;Falta Servicio;2018-09-20
AFG-003269;región B;Falta Servicio;2018-09-21
AFG-002138;región A;Falta Servicio;2018-09-21
AFG-002040;región C;Falta Servicio;2018-09-21
AFG-001836;región D;No reconoce producto;2018-09-22
AFG-001758;región C;Falta Servicio;2018-09-22
AFG-001069;región E;Facturación;2018-09-22
AFG-002104;región C;Instalación pendiente;2018-09-23
AFG-000758;región F;Falta Servicio;2018-09-23
AFG-000025;región E;Instalación pendiente;2018-09-23
AFG-003123;región E;Facturación;2018-09-24
AFG-002511;región F;No reconoce producto;2018-09-24
AFG-002334;región A;Facturación;2018-09-24
AFG-003078;región A;Falta Servicio;2018-09-25
AFG-001417;región F;Facturación;2018-09-25
AFG-000044;región B;Facturación;2018-09-25
AFG-002984;región B;Facturación;2018-09-26
AFG-002256;región A;Falta Servicio;2018-09-26
AFG-001681;región D;Falta Servicio;2018-09-26
AFG-001314;región F;Falta Servicio;2018-09-27
AFG-000440;región A;Facturación;2018-09-27
AFG-000009;región C;Facturación;2018-09-27
AFG-002516;región D;Falta Servicio;2018-09-28
AFG-001165;región A;Falta Servicio;2018-09-28
AFG-000042;región C;Instalación pendiente;2018-09-28
AFG-002764;región E;Facturación;2018-09-29
AFG-002501;región A;Facturación;2018-09-29
AFG-001272;región D;Falta Servicio;2018-09-29
AFG-001472;región E;No reconoce producto;2018-09-30
AFG-000951;región D;Facturación;2018-09-30
AFG-000854;región C;Facturación;2018-09-30
AFG-003204;región D;Instalación pendiente;2018-10-01
AFG-001152;región A;Actualiza datos;2018-10-01
AFG-000199;región C;Facturación;2018-10-01
AFG-003221;región C;Instalación pendiente;2018-10-02
AFG-003061;región B;Falta Servicio;2018-10-02
AFG-000005;región A;Facturación;2018-10-02
AFG-003183;región A;Falta Servicio;2018-10-03
AFG-002399;región E;Instalación pendiente;2018-03-10
AFG-001986;región F;Facturación;2018-03-10
AFG-001333;región C;Falta Servicio;2018-10-04
AFG-001167;región D;Falta Servicio;2018-10-04
AFG-000216;región E;Falta Servicio;2018-10-04
AFG-003050;región F;Falta Servicio;2018-10-05
AFG-002586;región C;Falta Servicio;2018-05-10
AFG-002565;región E;Facturación;2018-05-10
AFG-002385;región E;Falta Servicio;2018-06-10
AFG-000978;región A;Falta Servicio;2018-10-06
AFG-000096;región F;Falta Servicio;2018-10-06
AFG-003247;región E;Facturación;2018-10-07
AFG-002927;región F;Falta Servicio;2018-10-07
AFG-000765;región C;Falta Servicio;2018-10-07
AFG-002159;región E;Falta Servicio;2018-08-10
AFG-001984;región D;Falta Servicio;2018-08-10
AFG-001835;región F;Falta Servicio;2018-10-08
AFG-002467;región E;Falta Servicio;2018-09-10
AFG-001777;región A;Falta Servicio;2018-10-09
AFG-000509;región B;Falta Servicio;2018-10-09
AFG-002681;región D;Facturación;2018-10-10
AFG-002638;región B;No reconoce producto;2018-10-10
AFG-002601;región C;Facturación;2018-10-10
AFG-003195;región D;No reconoce producto;2018-10-11
AFG-001749;región C;Cambio de Producto;2018-10-11
AFG-001091;región B;Falta Servicio;2018-10-11
AFG-002907;región D;Instalación pendiente;2018-10-12
AFG-002440;región B;Facturación;2018-12-10
AFG-001227;región C;Falta Servicio;2018-10-12
AFG-001349;región A;Cambio de Producto;2018-10-13
AFG-001011;región F;Falta Servicio;2018-10-13
AFG-000285;región B;Cambio de Producto;2018-10-13
AFG-002962;región D;Cambio de Producto;2018-10-14
AFG-001047;región C;Facturación;2018-10-14
AFG-000046;región E;Facturación;2018-10-14
AFG-002239;región E;Falta Servicio;2018-10-15
AFG-001927;región A;Facturación;2018-10-15
AFG-001653;región F;Facturación;2018-10-15
AFG-003253;región F;Facturación;2018-10-16
AFG-003225;región A;Falta Servicio;2018-10-16
AFG-000116;región C;Facturación;2018-10-16
AFG-002690;región C;Facturación;2018-10-17
AFG-001852;región B;Falta Servicio;2018-10-17
AFG-001238;región A;Falta Servicio;2018-10-17
AFG-002088;región B;Falta Servicio;2018-10-18
AFG-000555;región E;Falta Servicio;2018-10-18
AFG-000346;región D;Falta Servicio;2018-10-18
AFG-002390;región C;Falta Servicio;2018-10-19
AFG-000680;región D;Facturación;2018-10-19
AFG-000125;región B;Facturación;2018-10-19
AFG-003256;región F;Facturación;2018-10-20
AFG-002854;región B;Actualiza datos;2018-10-20
AFG-000899;región A;Facturación;2018-10-20
AFG-003037;región A;Facturación;2018-10-21
AFG-001722;región C;Falta Servicio;2018-10-21
AFG-000214;región B;Facturación;2018-10-21
AFG-003028;región C;Falta Servicio;2018-10-22
AFG-001772;región E;No reconoce producto;2018-10-22
AFG-001063;región D;Falta Servicio;2018-10-22
AFG-002982;región F;Falta Servicio;2018-10-23
AFG-002404;región B;Falta Servicio;2018-10-23
AFG-000772;región A;Falta Servicio;2018-10-23
AFG-002916;región A;Falta Servicio;2018-10-24
AFG-002773;región F;Falta Servicio;2018-10-24
AFG-001311;región B;Facturación;2018-10-24
AFG-002136;región A;Falta Servicio;2018-10-25
AFG-001637;región B;Falta Servicio;2018-10-25
AFG-000692;región C;Instalación pendiente;2018-10-25
AFG-002865;región E;Falta Servicio;2018-10-26
AFG-002189;región A;Falta Servicio;2018-10-26
AFG-000605;región B;No reconoce producto;2018-10-26
AFG-003273;región E;No reconoce producto;2018-10-27
AFG-003067;región B;Cambio de Producto;2018-10-27
AFG-002615;región D;Facturación;2018-10-27
AFG-002745;región B;Cambio de Producto;2018-10-28
AFG-001651;región A;Cambio de Producto;2018-10-28
AFG-000787;región F;No reconoce producto;2018-10-28
AFG-002672;región A;Falta Servicio;2018-10-29
AFG-001894;región D;Facturación;2018-10-29
AFG-000532;región E;Actualiza datos;2018-10-29
AFG-001648;región A;Instalación pendiente;2018-10-30
AFG-001602;región F;Actualiza datos;2018-10-30
AFG-000462;región D;No reconoce producto;2018-10-30
AFG-001732;región F;Facturación;2018-10-31
AFG-000574;región E;Actualiza datos;2018-10-31
AFG-000474;región A;Facturación;2018-10-31
AFG-002237;región A;Cambio de Producto;2018-01-11
AFG-001887;región B;Falta Servicio;2018-01-11
AFG-000539;región C;Facturación;2018-11-01
AFG-002761;región B;Facturación;2018-11-02
AFG-002184;región A;Facturación;2018-02-11
AFG-001164;región C;No reconoce producto;2018-11-02
AFG-002903;región A;Facturación;2018-11-03
AFG-001768;región D;Falta Servicio;2018-11-03
AFG-001290;región F;Facturación;2018-11-03
AFG-001622;región A;Facturación;2018-11-04
AFG-001332;región F;Falta Servicio;2018-11-04
AFG-001268;región E;Facturación;2018-11-04
AFG-001118;región C;Cambio de Producto;2018-11-05
AFG-000759;región D;Cambio de Producto;2018-11-05
AFG-000160;región E;Falta Servicio;2018-11-05
AFG-002623;región E;No reconoce producto;2018-11-06
AFG-001709;región C;No reconoce producto;2018-11-06
AFG-000101;región D;Facturación;2018-11-06
AFG-002155;región E;Facturación;2018-07-11
AFG-001610;región A;Falta Servicio;2018-11-07
AFG-000008;región B;Facturación;2018-11-07
AFG-002811;región C;Facturación;2018-11-08
AFG-002746;región A;Actualiza datos;2018-11-08
AFG-000469;región B;Falta Servicio;2018-11-08
AFG-002732;región B;Cambio de Producto;2018-11-09
AFG-002474;región A;Cambio de Producto;2018-09-11
AFG-001021;región C;No reconoce producto;2018-11-09
AFG-002626;región C;Falta Servicio;2018-11-10
AFG-002282;región D;Facturación;2018-10-11
AFG-000270;región E;Instalación pendiente;2018-11-10
AFG-003039;región F;Falta Servicio;2018-11-11
AFG-002752;región D;Facturación;2018-11-11
AFG-002149;región E;No reconoce producto;2018-11-11
AFG-003302;región C;Facturación;2018-11-12
AFG-001055;región B;Falta Servicio;2018-11-12
AFG-000808;región F;Facturación;2018-11-12
AFG-000880;región B;Falta Servicio;2018-11-13
AFG-000472;región C;Cambio de Producto;2018-11-13
AFG-000334;región E;No reconoce producto;2018-11-13
AFG-001993;región E;Instalación pendiente;2018-11-14
AFG-001781;región D;Facturación;2018-11-14
AFG-000282;región F;Facturación;2018-11-14
AFG-002349;región C;Facturación;2018-11-15
AFG-002271;región B;Facturación;2018-11-15
AFG-001889;región F;Actualiza datos;2018-11-15
AFG-002951;región C;Falta Servicio;2018-11-16
AFG-002614;región B;No reconoce producto;2018-11-16
AFG-002573;región A;Actualiza datos;2018-11-16
AFG-003296;región A;Falta Servicio;2018-11-17
AFG-002937;región F;Cambio de Producto;2018-11-17
AFG-001051;región B;Falta Servicio;2018-11-17
AFG-002367;región F;Facturación;2018-11-18
AFG-000912;región B;Falta Servicio;2018-11-18
AFG-000707;región A;Cambio de Producto;2018-11-18
AFG-002226;región B;Facturación;2018-11-19
AFG-001815;región F;No reconoce producto;2018-11-19
AFG-000690;región E;Falta Servicio;2018-11-19
AFG-002654;región E;Cambio de Producto;2018-11-20
AFG-001436;región B;Falta Servicio;2018-11-20
AFG-000848;región D;Facturación;2018-11-20
AFG-001985;región D;Facturación;2018-11-21
AFG-001341;región A;Facturación;2018-11-21
AFG-000031;región B;Facturación;2018-11-21
AFG-002943;región C;Falta Servicio;2018-11-22
AFG-002089;región D;Facturación;2018-11-22
AFG-000579;región B;Cambio de Producto;2018-11-22
AFG-002018;región F;Falta Servicio;2018-11-23
AFG-001738;región C;Facturación;2018-11-23
AFG-000163;región E;Cambio de Producto;2018-11-23
AFG-002873;región F;Cambio de Producto;2018-11-24
AFG-001978;región E;Facturación;2018-11-24
AFG-001657;región D;Instalación pendiente;2018-11-24
AFG-001403;región B;Cambio de Producto;2018-11-25
AFG-000371;región C;Facturación;2018-11-25
AFG-000029;región D;Cambio de Producto;2018-11-25
AFG-001024;región A;Falta Servicio;2018-11-26
AFG-000219;región D;Falta Servicio;2018-11-26
AFG-000180;región B;Falta Servicio;2018-11-26
AFG-001344;región D;Falta Servicio;2018-11-27
AFG-001064;región F;Facturación;2018-11-27
AFG-000731;región C;Falta Servicio;2018-11-27
AFG-003215;región A;Cambio de Producto;2018-11-28
AFG-001817;región E;Facturación;2018-11-28
AFG-000645;región D;Instalación pendiente;2018-11-28
AFG-002651;región C;Facturación;2018-11-29
AFG-000602;región A;Falta Servicio;2018-11-29
AFG-000140;región B;Falta Servicio;2018-11-29
AFG-001667;región E;Facturación;2018-11-30
AFG-001148;región C;Cambio de Producto;2018-11-30
AFG-000712;región D;No reconoce producto;2018-11-30
AFG-002967;región A;Facturación;2018-12-01
AFG-002117;región B;Facturación;2018-01-12
AFG-001605;región C;Facturación;2018-12-01
AFG-002876;región B;Facturación;2018-12-02
AFG-000634;región D;Falta Servicio;2018-12-02
AFG-000435;región A;Facturación;2018-12-02
AFG-002870;región F;Facturación;2018-12-03
AFG-002001;región D;Falta Servicio;2018-03-12
AFG-000988;región E;Instalación pendiente;2018-12-03
AFG-002552;región A;Instalación pendiente;2018-04-12
AFG-002066;región B;Instalación pendiente;2018-04-12
AFG-000906;región E;Instalación pendiente;2018-12-04
AFG-002496;región F;Facturación;2018-05-12
AFG-002397;región B;Cambio de Producto;2018-05-12
AFG-001355;región A;Cambio de Producto;2018-12-05
AFG-002535;región A;Falta Servicio;2018-06-12
AFG-001953;región D;Facturación;2018-06-12
AFG-001588;región F;No reconoce producto;2018-12-06
AFG-002961;región C;Falta Servicio;2018-12-07
AFG-001270;región D;No reconoce producto;2018-12-07
AFG-000137;región B;Instalación pendiente;2018-12-07
AFG-002770;región D;Falta Servicio;2018-12-08
AFG-001282;región B;Cambio de Producto;2018-12-08
AFG-001062;región E;Instalación pendiente;2018-12-08
AFG-001954;región D;Facturación;2018-09-12
AFG-001107;región B;Falta Servicio;2018-12-09
AFG-000222;región E;Facturación;2018-12-09
AFG-003297;región A;Facturación;2018-12-10
AFG-002688;región B;Facturación;2018-12-10
AFG-001103;región F;Facturación;2018-12-10
AFG-002542;región B;Facturación;2018-11-12
AFG-001585;región C;Falta Servicio;2018-12-11
AFG-000706;región E;Facturación;2018-12-11
AFG-000891;región B;Falta Servicio;2018-12-12
AFG-000610;región A;No reconoce producto;2018-12-12
AFG-000144;región C;Facturación;2018-12-12
AFG-002602;región B;Facturación;2018-12-13
AFG-000943;región F;Actualiza datos;2018-12-13
AFG-000283;región C;No reconoce producto;2018-12-13
AFG-002481;región A;Facturación;2018-12-14
AFG-001744;región B;Facturación;2018-12-14
AFG-000563;región C;Falta Servicio;2018-12-14
AFG-001520;región F;Facturación;2018-12-15
AFG-001431;región E;Cambio de Producto;2018-12-15
AFG-001367;región D;Falta Servicio;2018-12-15
AFG-002019;región C;Actualiza datos;2018-12-16
AFG-001346;región E;Facturación;2018-12-16
AFG-000063;región D;Facturación;2018-12-16
AFG-002989;región C;Facturación;2018-12-17
AFG-001320;región A;Falta Servicio;2018-12-17
AFG-000508;región D;Facturación;2018-12-17
AFG-002891;región E;Facturación;2018-12-18
AFG-001797;región C;Facturación;2018-12-18
AFG-000032;región D;Falta Servicio;2018-12-18
AFG-002465;región E;Facturación;2018-12-19
AFG-001471;región A;Falta Servicio;2018-12-19
AFG-000148;región F;Falta Servicio;2018-12-19
AFG-003011;región D;Falta Servicio;2018-12-20
AFG-001489;región C;Cambio de Producto;2018-12-20
AFG-000946;región E;Facturación;2018-12-20
AFG-002031;región F;Falta Servicio;2018-12-21
AFG-001263;región D;Facturación;2018-12-21
AFG-000997;región E;Cambio de Producto;2018-12-21
AFG-002008;región E;Facturación;2018-12-22
AFG-001654;región A;Facturación;2018-12-22
AFG-000017;región B;Facturación;2018-12-22
AFG-002214;región F;Falta Servicio;2018-12-23
AFG-001741;región C;Facturación;2018-12-23
AFG-000663;región A;Facturación;2018-12-23
AFG-001362;región F;Falta Servicio;2018-12-24
AFG-000112;región E;Instalación pendiente;2018-12-24
AFG-000045;región D;Actualiza datos;2018-12-24
AFG-003124;región A;Instalación pendiente;2018-12-25
AFG-002200;región D;Falta Servicio;2018-12-25
AFG-000024;región B;Falta Servicio;2018-12-25
AFG-002251;región F;Cambio de Producto;2018-12-26
AFG-001525;región E;Facturación;2018-12-26
AFG-000587;región A;Instalación pendiente;2018-12-26
AFG-002033;región B;Falta Servicio;2018-12-27
AFG-000751;región F;Facturación;2018-12-27
AFG-000189;región A;Falta Servicio;2018-12-27
AFG-003212;región C;Facturación;2018-12-28
AFG-002309;región F;Facturación;2018-12-28
AFG-000821;región A;Falta Servicio;2018-12-28
AFG-002897;región F;Facturación;2018-12-29
AFG-002717;región D;Facturación;2018-12-29
AFG-000888;región C;Facturación;2018-12-29
AFG-002710;región C;Facturación;2018-12-30
AFG-002024;región E;Falta Servicio;2018-12-30
AFG-000099;región F;Facturación;2018-12-30
AFG-001246;región B;Facturación;2018-12-31
AFG-001126;región A;Facturación;2018-12-31
AFG-000020;región D;Falta Servicio;2018-12-31
AFG-002534;región B;Facturación;2019-01-01
AFG-001705;región C;Instalación pendiente;2019-01-01
AFG-000349;región D;Falta Servicio;2019-01-01
AFG-002861;región E;No reconoce producto;2019-01-02
AFG-002561;región F;Actualiza datos;2019-02-01
AFG-000884;región A;Falta Servicio;2019-01-02
AFG-002470;región B;No reconoce producto;2019-03-01
AFG-002211;región C;Falta Servicio;2019-03-01
AFG-000016;región A;Facturación;2019-01-03
AFG-003235;región D;Facturación;2019-01-04
AFG-002867;región A;Facturación;2019-01-04
AFG-001810;región C;Facturación;2019-01-04
AFG-002814;región E;Facturación;2019-01-05
AFG-000669;región A;Falta Servicio;2019-01-05
AFG-000597;región F;Facturación;2019-01-05
AFG-002886;región E;No reconoce producto;2019-01-06
AFG-002833;región F;Falta Servicio;2019-01-06
AFG-002111;región D;Falta Servicio;2019-06-01
AFG-003027;región B;Falta Servicio;2019-01-07
AFG-001526;región F;Facturación;2019-01-07
AFG-000145;región A;Falta Servicio;2019-01-07
AFG-003198;región A;Facturación;2019-01-08
AFG-003164;región C;Falta Servicio;2019-01-08
AFG-003032;región F;Falta Servicio;2019-01-08
AFG-001912;región A;No reconoce producto;2019-09-01
AFG-001547;región C;Falta Servicio;2019-01-09
AFG-000632;región D;Facturación;2019-01-09
AFG-003200;región C;Facturación;2019-01-10
AFG-001516;región D;Falta Servicio;2019-01-10
AFG-001160;región A;Facturación;2019-01-10
AFG-002607;región D;Cambio de Producto;2019-11-01
AFG-001483;región E;Falta Servicio;2019-01-11
AFG-001204;región F;Falta Servicio;2019-01-11
AFG-002201;región E;No reconoce producto;2019-12-01
AFG-000400;región A;No reconoce producto;2019-01-12
AFG-000049;región F;Cambio de Producto;2019-01-12
AFG-002923;región F;Falta Servicio;2019-01-13
AFG-002342;región E;Facturación;2019-01-13
AFG-000910;región D;Falta Servicio;2019-01-13
AFG-002571;región F;Falta Servicio;2019-01-14
AFG-001477;región C;Falta Servicio;2019-01-14
AFG-000696;región E;Cambio de Producto;2019-01-14
AFG-002522;región D;Falta Servicio;2019-01-15
AFG-001833;región F;Facturación;2019-01-15
AFG-000582;región A;No reconoce producto;2019-01-15
AFG-002703;región E;Falta Servicio;2019-01-16
AFG-000952;región D;Cambio de Producto;2019-01-16
AFG-000810;región C;Facturación;2019-01-16
AFG-002224;región E;Instalación pendiente;2019-01-17
AFG-001553;región F;Falta Servicio;2019-01-17
AFG-000925;región D;Falta Servicio;2019-01-17
AFG-002679;región F;Falta Servicio;2019-01-18
AFG-001073;región B;Falta Servicio;2019-01-18
AFG-000326;región A;Falta Servicio;2019-01-18
AFG-002724;región B;Falta Servicio;2019-01-19
AFG-002188;región D;Facturación;2019-01-19
AFG-000702;región A;Falta Servicio;2019-01-19
AFG-003174;región C;Facturación;2019-01-20
AFG-001510;región D;Facturación;2019-01-20
AFG-001295;región B;Facturación;2019-01-20
AFG-002530;región E;Falta Servicio;2019-01-21
AFG-000726;región C;Falta Servicio;2019-01-21
AFG-000476;región D;No reconoce producto;2019-01-21
AFG-002742;región D;No reconoce producto;2019-01-22
AFG-001240;región C;Actualiza datos;2019-01-22
AFG-001138;región B;Facturación;2019-01-22
AFG-001687;región C;Cambio de Producto;2019-01-23
AFG-000351;región E;Falta Servicio;2019-01-23
AFG-000318;región B;Facturación;2019-01-23
AFG-002164;región E;Cambio de Producto;2019-01-24
AFG-002087;región C;Facturación;2019-01-24
AFG-000260;región D;No reconoce producto;2019-01-24
AFG-002081;región F;Facturación;2019-01-25
AFG-001913;región D;Falta Servicio;2019-01-25
AFG-001736;región E;Cambio de Producto;2019-01-25
AFG-003053;región E;Falta Servicio;2019-01-26
AFG-002243;región B;Falta Servicio;2019-01-26
AFG-001463;región D;Facturación;2019-01-26
AFG-002304;región B;No reconoce producto;2019-01-27
AFG-001168;región F;No reconoce producto;2019-01-27
AFG-001141;región A;Facturación;2019-01-27
AFG-002351;región E;No reconoce producto;2019-01-28
AFG-001113;región A;Falta Servicio;2019-01-28
AFG-000915;región F;Falta Servicio;2019-01-28
AFG-002257;región B;Falta Servicio;2019-01-29
AFG-000797;región A;Facturación;2019-01-29
AFG-000609;región C;Facturación;2019-01-29
AFG-002168;región A;Falta Servicio;2019-01-30
AFG-000861;región E;No reconoce producto;2019-01-30
AFG-000830;región F;Actualiza datos;2019-01-30
AFG-003186;región A;Falta Servicio;2019-01-31
AFG-002550;región B;Falta Servicio;2019-01-31
AFG-000353;región F;Cambio de Producto;2019-01-31
AFG-002122;región B;Falta Servicio;2019-01-02
AFG-000805;región D;Facturación;2019-02-01
AFG-000428;región E;Falta Servicio;2019-02-01
AFG-001398;región B;Facturación;2019-02-02
AFG-001244;región A;Instalación pendiente;2019-02-02
AFG-000183;región F;No reconoce producto;2019-02-02
AFG-002132;región D;Instalación pendiente;2019-03-02
AFG-001826;región E;Falta Servicio;2019-02-03
AFG-000107;región C;Falta Servicio;2019-02-03
AFG-002523;región F;Falta Servicio;2019-04-02
AFG-002124;región B;Falta Servicio;2019-04-02
AFG-000887;región A;Facturación;2019-02-04
AFG-003199;región A;Facturación;2019-02-05
AFG-002213;región C;Facturación;2019-05-02
AFG-001895;región D;Falta Servicio;2019-05-02
AFG-003163;región A;Instalación pendiente;2019-02-06
AFG-002536;región D;Facturación;2019-06-02
AFG-000022;región F;Facturación;2019-02-06
AFG-001943;región F;No reconoce producto;2019-07-02
AFG-000208;región B;Falta Servicio;2019-02-07
AFG-000100;región A;Facturación;2019-02-07
AFG-002113;región E;Falta Servicio;2019-08-02
AFG-002110;región F;No reconoce producto;2019-08-02
AFG-000746;región B;Facturación;2019-02-08
AFG-003177;región C;Cambio de Producto;2019-02-09
AFG-000799;región B;Actualiza datos;2019-02-09
AFG-000761;región D;Cambio de Producto;2019-02-09
AFG-003019;región A;Instalación pendiente;2019-02-10
AFG-001491;región F;Falta Servicio;2019-02-10
AFG-000687;región E;Actualiza datos;2019-02-10
AFG-003112;región F;Facturación;2019-02-11
AFG-002341;región E;Facturación;2019-11-02
AFG-001720;región B;Falta Servicio;2019-02-11
AFG-003113;región E;Facturación;2019-02-12
AFG-003029;región D;Facturación;2019-02-12
AFG-002825;región F;Falta Servicio;2019-02-12
AFG-002779;región A;Instalación pendiente;2019-02-13
